"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060014444001","Block Group 1, Census Tract 4444, Alameda County, California","960","259","676","238","219","105","0","12","0","12","376","208","5","9","0","12","76","69","0","12","76","69","284","207","127","136","0","12","0","12","0","12","0","12","140","173","17","18","0","12","17","18"
"1500000US060014444002","Block Group 2, Census Tract 4444, Alameda County, California","2413","484","1135","339","281","168","182","197","0","12","477","201","0","12","0","12","195","170","132","165","63","63","1278","530","139","125","0","12","0","12","0","12","0","12","1128","530","11","19","11","19","0","12"
"1500000US060014444003","Block Group 3, Census Tract 4444, Alameda County, California","2104","423","741","263","284","141","88","92","24","35","268","174","48","60","0","12","29","30","0","12","29","30","1363","429","63","96","0","12","16","27","0","12","0","12","1074","459","210","195","100","131","110","167"
"1500000US060014445001","Block Group 1, Census Tract 4445, Alameda County, California","606","266","409","205","147","111","34","62","0","12","228","169","0","12","0","12","0","12","0","12","0","12","197","202","63","81","0","12","0","12","0","12","0","12","105","179","29","39","21","35","8","14"
"1500000US060014445002","Block Group 2, Census Tract 4445, Alameda County, California","1563","328","1390","296","445","230","19","30","11","20","748","213","79","107","0","12","88","78","0","12","88","78","173","178","0","12","0","12","0","12","0","12","0","12","156","174","17","27","17","27","0","12"
"1500000US060014445003","Block Group 3, Census Tract 4445, Alameda County, California","2365","572","1175","377","436","328","87","92","0","12","560","292","0","12","0","12","92","87","0","12","92","87","1190","509","153","135","0","12","18","26","0","12","0","12","852","542","167","163","92","97","75","88"
"1500000US060014445004","Block Group 4, Census Tract 4445, Alameda County, California","2984","428","967","276","359","148","167","150","0","12","382","233","0","12","18","32","41","41","0","12","41","41","2017","416","529","469","0","12","17","27","0","12","0","12","1413","490","58","62","48","62","10","16"
"1500000US060014446011","Block Group 1, Census Tract 4446.01, Alameda County, California","2207","408","1931","393","1023","248","0","12","0","12","806","319","28","44","20","25","54","43","0","12","54","43","276","155","177","117","0","12","0","12","0","12","0","12","70","100","29","33","0","12","29","33"
"1500000US060014446012","Block Group 2, Census Tract 4446.01, Alameda County, California","3580","481","2390","382","822","205","79","66","5","9","1378","346","4","9","0","12","102","83","0","12","102","83","1190","347","386","205","26","44","0","12","10","17","0","12","593","396","175","141","165","141","10","16"
"1500000US060014446021","Block Group 1, Census Tract 4446.02, Alameda County, California","3000","348","2635","351","546","164","193","168","0","12","1747","320","60","59","0","12","89","89","0","12","89","89","365","101","238","97","0","12","0","12","0","12","0","12","45","40","82","65","49","54","33","40"
"1500000US060014446022","Block Group 2, Census Tract 4446.02, Alameda County, California","1563","330","1403","338","182","107","79","99","5","10","1099","301","5","9","0","12","33","35","0","12","33","35","160","152","34","35","0","12","0","12","0","12","0","12","27","45","99","120","0","12","99","120"
"1500000US060014501011","Block Group 1, Census Tract 4501.01, Alameda County, California","5750","413","5286","460","1837","398","255","196","22","28","2715","321","10","16","0","17","447","264","31","35","416","257","464","239","282","213","9","14","0","17","0","17","13","21","118","87","42","28","33","29","9","15"
"1500000US060014501021","Block Group 1, Census Tract 4501.02, Alameda County, California","1663","351","983","276","476","174","223","191","56","38","164","150","0","12","10","18","54","27","0","12","54","27","680","178","397","124","0","12","29","24","0","12","0","12","146","77","108","65","89","69","19","24"
"1500000US060014501022","Block Group 2, Census Tract 4501.02, Alameda County, California","147","69","115","56","11","9","85","44","2","3","3","4","2","3","0","12","12","9","0","12","12","9","32","17","10","8","4","4","1","2","0","12","0","12","11","9","6","5","3","3","3","4"
"1500000US060014501023","Block Group 3, Census Tract 4501.02, Alameda County, California","3854","328","3568","336","915","222","52","78","15","22","2192","338","8","14","8","13","378","161","0","12","378","161","286","124","158","88","0","12","0","12","0","12","0","12","128","131","0","12","0","12","0","12"
"1500000US060014502001","Block Group 1, Census Tract 4502, Alameda County, California","1317","389","994","306","516","200","28","31","0","12","426","267","24","36","0","12","0","12","0","12","0","12","323","321","230","296","30","44","0","12","0","12","0","12","0","12","63","93","0","12","63","93"
"1500000US060014502002","Block Group 2, Census Tract 4502, Alameda County, California","2149","418","1982","402","827","264","20","33","0","12","948","337","0","12","0","12","187","157","14","25","173","158","167","154","167","154","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014502003","Block Group 3, Census Tract 4502, Alameda County, California","1778","446","1724","440","854","344","116","108","0","12","640","282","0","12","0","12","114","115","0","12","114","115","54","49","37","41","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12"
"1500000US060014503001","Block Group 1, Census Tract 4503, Alameda County, California","1960","337","1723","338","1026","311","44","67","0","12","559","197","0","12","0","12","94","109","0","12","94","109","237","125","191","116","0","12","0","12","0","12","0","12","46","49","0","12","0","12","0","12"
"1500000US060014503002","Block Group 2, Census Tract 4503, Alameda County, California","3252","344","2413","325","1577","336","119","113","6","10","660","235","0","12","0","12","51","42","0","12","51","42","839","401","614","342","57","69","0","12","17","19","0","12","68","64","83","85","51","66","32","51"
"1500000US060014504001","Block Group 1, Census Tract 4504, Alameda County, California","2071","559","1855","507","1255","408","44","71","0","12","486","361","0","12","0","12","70","102","0","12","70","102","216","290","216","290","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014504002","Block Group 2, Census Tract 4504, Alameda County, California","1486","476","1156","356","999","353","34","47","0","12","79","122","0","12","0","12","44","54","0","12","44","54","330","245","97","77","0","12","0","12","142","214","0","12","91","114","0","12","0","12","0","12"
"1500000US060014504003","Block Group 3, Census Tract 4504, Alameda County, California","3729","529","3262","526","1268","318","165","134","0","12","1376","467","36","62","72","116","345","217","36","56","309","205","467","274","305","229","0","12","83","132","0","12","18","32","39","44","22","34","22","34","0","12"
"1500000US060014505011","Block Group 1, Census Tract 4505.01, Alameda County, California","643","143","565","137","402","150","0","12","0","12","116","62","0","12","0","12","47","44","0","12","47","44","78","66","0","12","0","12","0","12","0","12","0","12","11","16","67","61","46","49","21","33"
"1500000US060014505012","Block Group 2, Census Tract 4505.01, Alameda County, California","2513","209","2310","210","1477","198","0","12","20","29","691","161","0","12","0","12","122","63","0","12","122","63","203","90","90","64","0","12","11","17","11","17","0","12","33","40","58","58","37","56","21","33"
"1500000US060014505021","Block Group 1, Census Tract 4505.02, Alameda County, California","2446","297","2251","297","1534","221","77","64","20","31","493","190","26","27","0","12","101","86","0","12","101","86","195","108","127","97","0","12","0","12","68","94","0","12","0","12","0","12","0","12","0","12"
"1500000US060014505022","Block Group 2, Census Tract 4505.02, Alameda County, California","3044","335","2754","347","993","205","4","7","32","48","1651","354","0","12","0","12","74","70","0","12","74","70","290","145","177","110","0","12","0","12","13","22","0","12","74","98","26","46","26","46","0","12"
"1500000US060014506011","Block Group 1, Census Tract 4506.01, Alameda County, California","560","141","536","142","489","140","4","6","0","12","38","27","0","12","0","12","5","6","0","12","5","6","24","18","24","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014506012","Block Group 2, Census Tract 4506.01, Alameda County, California","3081","250","2882","281","1354","199","57","69","19","28","1276","237","0","12","0","12","176","111","0","12","176","111","199","116","188","115","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12"
"1500000US060014506021","Block Group 1, Census Tract 4506.02, Alameda County, California","959","417","749","233","311","127","44","69","0","12","282","208","72","96","0","12","40","46","0","12","40","46","210","296","66","93","0","12","0","12","0","12","0","12","0","12","144","203","0","12","144","203"
"1500000US060014506022","Block Group 2, Census Tract 4506.02, Alameda County, California","1948","325","1855","324","772","202","46","70","0","12","859","328","0","12","0","12","178","179","0","12","178","179","93","104","93","104","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014506023","Block Group 3, Census Tract 4506.02, Alameda County, California","2585","436","2432","444","1796","385","71","77","10","18","533","291","2","4","0","12","20","31","0","12","20","31","153","115","92","84","0","12","0","12","0","12","0","12","1","4","60","92","60","92","0","12"
"1500000US060014506024","Block Group 4, Census Tract 4506.02, Alameda County, California","834","175","800","192","548","223","2","3","0","12","208","178","0","12","0","12","42","62","0","12","42","62","34","54","34","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014506025","Block Group 5, Census Tract 4506.02, Alameda County, California","3939","629","3583","604","1802","410","111","138","0","12","1594","620","0","12","0","12","76","70","0","12","76","70","356","313","307","316","17","28","0","12","0","12","0","12","17","28","15","24","15","24","0","12"
"1500000US060014506031","Block Group 1, Census Tract 4506.03, Alameda County, California","1071","205","908","216","665","220","11","16","0","12","232","115","0","12","0","12","0","12","0","12","0","12","163","88","127","85","0","12","0","12","0","12","0","12","36","33","0","12","0","12","0","12"
"1500000US060014506032","Block Group 2, Census Tract 4506.03, Alameda County, California","907","200","897","194","516","168","18","28","0","12","363","180","0","12","0","12","0","12","0","12","0","12","10","18","0","12","0","12","0","12","0","12","0","12","10","18","0","12","0","12","0","12"
"1500000US060014506033","Block Group 3, Census Tract 4506.03, Alameda County, California","1795","242","1575","254","880","213","6","12","19","17","615","204","0","12","0","12","55","50","0","12","55","50","220","113","44","34","0","12","0","12","0","12","0","12","124","114","52","56","52","56","0","12"
"1500000US060014506034","Block Group 4, Census Tract 4506.03, Alameda County, California","1382","270","1168","216","787","196","36","47","0","12","303","146","0","12","0","12","42","63","0","12","42","63","214","179","193","176","0","12","0","12","0","12","0","12","12","19","9","15","9","15","0","12"
"1500000US060014506041","Block Group 1, Census Tract 4506.04, Alameda County, California","1272","216","1264","216","773","194","0","12","0","12","469","249","0","12","0","12","22","36","0","12","22","36","8","13","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014506042","Block Group 2, Census Tract 4506.04, Alameda County, California","2347","291","2024","293","1253","217","29","31","0","12","635","205","0","12","0","12","107","80","0","12","107","80","323","127","145","115","17","28","0","12","0","12","0","12","147","97","14","22","0","12","14","22"
"1500000US060014506043","Block Group 3, Census Tract 4506.04, Alameda County, California","1181","201","1086","195","786","151","0","12","0","12","232","146","0","12","0","12","68","64","0","12","68","64","95","70","87","69","0","12","0","12","0","12","0","12","0","12","8","12","0","12","8","12"
"1500000US060014506044","Block Group 4, Census Tract 4506.04, Alameda County, California","705","165","610","164","392","124","0","12","0","12","187","136","0","12","0","12","31","48","0","12","31","48","95","66","53","46","0","12","0","12","0","12","0","12","14","21","28","45","28","45","0","12"
"1500000US060014506051","Block Group 1, Census Tract 4506.05, Alameda County, California","1515","230","1461","219","861","196","0","12","0","12","465","158","75","106","0","12","60","48","0","12","60","48","54","41","31","30","0","12","0","12","0","12","0","12","23","27","0","12","0","12","0","12"
"1500000US060014506052","Block Group 2, Census Tract 4506.05, Alameda County, California","950","156","818","175","615","172","36","39","2","5","151","77","0","12","0","12","14","19","0","12","14","19","132","105","105","96","0","12","14","21","0","12","0","12","13","20","0","12","0","12","0","12"
"1500000US060014506053","Block Group 3, Census Tract 4506.05, Alameda County, California","1428","206","1256","198","937","208","0","12","0","12","308","102","0","12","0","12","11","17","0","12","11","17","172","116","118","94","0","12","0","12","11","16","0","12","0","12","43","66","0","12","43","66"
"1500000US060014506061","Block Group 1, Census Tract 4506.06, Alameda County, California","2200","224","2118","214","1292","208","11","17","41","59","692","200","0","12","0","12","82","68","0","12","82","68","82","77","18","21","0","12","0","12","0","12","0","12","21","23","43","54","35","52","8","12"
"1500000US060014506062","Block Group 2, Census Tract 4506.06, Alameda County, California","1882","322","1774","326","992","203","5","6","0","12","645","303","0","12","10","16","122","103","0","12","122","103","108","96","87","94","0","12","0","12","0","12","0","12","14","22","7","11","0","12","7","11"
"1500000US060014506063","Block Group 3, Census Tract 4506.06, Alameda County, California","2172","260","1977","256","1480","247","24","25","0","12","423","194","0","12","0","12","50","57","0","12","50","57","195","118","144","90","0","12","0","12","0","12","0","12","0","12","51","80","51","80","0","12"
"1500000US060014506071","Block Group 1, Census Tract 4506.07, Alameda County, California","3450","503","3043","471","1397","336","88","114","0","12","1401","334","0","12","50","77","107","88","0","12","107","88","407","190","291","179","0","12","0","12","0","12","0","12","116","146","0","12","0","12","0","12"
"1500000US060014506072","Block Group 2, Census Tract 4506.07, Alameda County, California","2267","454","1986","391","1662","295","39","67","0","12","185","216","0","12","24","39","76","111","0","12","76","111","281","192","173","147","0","12","0","12","0","12","0","12","63","108","45","67","45","67","0","12"
"1500000US060014507011","Block Group 1, Census Tract 4507.01, Alameda County, California","1143","284","1039","282","770","257","0","12","0","12","250","216","0","12","0","12","19","28","0","12","19","28","104","103","54","67","0","12","0","12","0","12","0","12","0","12","50","76","50","76","0","12"
"1500000US060014507012","Block Group 2, Census Tract 4507.01, Alameda County, California","1221","432","1088","397","977","411","21","35","0","12","75","75","0","12","0","12","15","25","0","12","15","25","133","112","0","12","0","12","0","12","0","12","0","12","20","32","113","90","61","92","52","82"
"1500000US060014507013","Block Group 3, Census Tract 4507.01, Alameda County, California","3512","487","3313","464","1917","423","123","141","10","17","1163","241","0","12","0","12","100","88","0","12","100","88","199","101","180","102","0","12","0","12","0","12","0","12","3","6","16","25","0","12","16","25"
"1500000US060014507014","Block Group 4, Census Tract 4507.01, Alameda County, California","2720","434","2625","447","1135","351","34","52","0","12","1281","426","0","12","0","12","175","261","0","12","175","261","95","106","95","106","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014507411","Block Group 1, Census Tract 4507.41, Alameda County, California","2286","337","1500","317","694","231","59","74","17","21","602","269","0","12","0","12","128","73","0","12","128","73","786","267","450","378","0","12","0","12","0","12","0","12","307","196","29","47","29","47","0","12"
"1500000US060014507412","Block Group 2, Census Tract 4507.41, Alameda County, California","1653","315","1479","289","908","220","100","126","10","11","383","163","0","12","0","12","78","77","0","12","78","77","174","79","131","81","0","12","13","19","0","12","0","12","17","19","13","20","13","20","0","12"
"1500000US060014507413","Block Group 3, Census Tract 4507.41, Alameda County, California","1913","299","1716","275","1509","279","0","12","0","12","143","98","0","12","0","12","64","48","0","12","64","48","197","168","98","94","0","12","0","12","0","12","0","12","31","77","68","104","68","104","0","12"
"1500000US060014507421","Block Group 1, Census Tract 4507.42, Alameda County, California","2077","364","1784","334","1150","327","13","21","0","12","453","166","0","12","10","15","158","110","40","52","118","101","293","156","180","130","0","12","0","12","0","12","0","12","113","99","0","12","0","12","0","12"
"1500000US060014507422","Block Group 2, Census Tract 4507.42, Alameda County, California","1596","290","1451","280","1079","279","10","15","0","12","240","121","0","12","44","68","78","63","0","12","78","63","145","108","54","48","0","12","0","12","0","12","0","12","63","65","28","45","28","45","0","12"
"1500000US060014507423","Block Group 3, Census Tract 4507.42, Alameda County, California","1763","222","1653","228","934","215","9","16","0","12","700","172","0","12","0","12","10","16","0","12","10","16","110","76","83","66","0","12","0","12","0","12","0","12","0","12","27","41","0","12","27","41"
"1500000US060014507431","Block Group 1, Census Tract 4507.43, Alameda County, California","2645","329","2521","330","586","208","75","78","0","12","1682","293","0","12","0","12","178","106","12","20","166","104","124","118","124","118","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014507432","Block Group 2, Census Tract 4507.43, Alameda County, California","4039","495","3776","486","734","149","282","354","44","35","2384","412","127","145","0","12","205","169","45","70","160","152","263","172","115","103","0","12","0","12","0","12","0","12","83","130","65","92","0","12","65","92"
"1500000US060014507441","Block Group 1, Census Tract 4507.44, Alameda County, California","3446","461","3165","460","1821","421","69","77","27","32","1009","229","63","89","0","12","176","101","0","12","176","101","281","171","185","150","0","12","0","12","50","54","0","12","35","39","11","17","0","12","11","17"
"1500000US060014507442","Block Group 2, Census Tract 4507.44, Alameda County, California","2827","283","2655","278","1702","276","0","12","15","20","887","255","9","14","0","12","42","38","0","12","42","38","172","75","99","52","10","15","10","16","18","29","0","12","25","30","10","17","0","12","10","17"
"1500000US060014507451","Block Group 1, Census Tract 4507.45, Alameda County, California","3578","567","3168","623","778","252","0","12","6","10","2304","588","37","59","0","12","43","47","0","12","43","47","410","251","88","100","0","12","0","12","0","12","0","12","240","197","82","113","0","12","82","113"
"1500000US060014507452","Block Group 2, Census Tract 4507.45, Alameda County, California","3134","457","2878","466","1188","189","26","41","13","20","1595","466","0","12","0","12","56","65","0","12","56","65","256","128","201","108","0","12","0","12","0","12","0","12","0","12","55","84","0","12","55","84"
"1500000US060014507461","Block Group 1, Census Tract 4507.46, Alameda County, California","2704","249","2571","259","1603","239","11","18","0","12","837","166","0","12","0","12","120","73","0","12","120","73","133","92","76","57","0","12","0","12","0","12","0","12","35","56","22","33","0","12","22","33"
"1500000US060014507462","Block Group 2, Census Tract 4507.46, Alameda County, California","821","238","532","125","427","130","0","12","0","12","105","96","0","12","0","12","0","12","0","12","0","12","289","189","289","189","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014507501","Block Group 1, Census Tract 4507.50, Alameda County, California","5630","352","5104","356","1376","230","415","157","0","17","3069","329","17","21","0","17","227","97","10","19","217","94","526","248","276","215","0","17","0","17","0","17","0","17","143","96","107","72","52","39","55","66"
"1500000US060014507511","Block Group 1, Census Tract 4507.51, Alameda County, California","11119","446","10777","423","1334","337","139","137","5","8","9015","599","26","25","0","19","258","118","0","19","258","118","342","205","244","167","0","19","0","19","0","19","0","19","57","64","41","48","22","34","19","31"
"1500000US060014507521","Block Group 1, Census Tract 4507.52, Alameda County, California","7343","368","6800","404","1520","375","340","249","6","9","4553","423","69","58","76","103","236","105","0","17","236","105","543","170","381","177","17","25","0","17","22","38","0","17","35","35","88","70","88","70","0","17"
"1500000US060014511011","Block Group 1, Census Tract 4511.01, Alameda County, California","2979","503","2917","496","1562","345","86","91","0","12","1165","386","0","12","0","12","104","94","33","68","71","65","62","58","62","58","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014511012","Block Group 2, Census Tract 4511.01, Alameda County, California","2876","622","2000","489","1598","475","0","12","0","12","224","185","55","83","0","12","123","159","0","12","123","159","876","293","615","328","0","12","0","12","0","12","0","12","214","236","47","70","24","36","23","34"
"1500000US060014511013","Block Group 3, Census Tract 4511.01, Alameda County, California","1301","465","1114","354","1008","307","53","72","1","2","3","7","0","12","1","3","48","78","0","12","48","78","187","203","162","199","0","12","0","12","0","12","0","12","25","29","0","12","0","12","0","12"
"1500000US060014511014","Block Group 4, Census Tract 4511.01, Alameda County, California","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014511015","Block Group 5, Census Tract 4511.01, Alameda County, California","1536","305","1399","309","1187","276","8","17","0","12","73","87","83","126","0","12","48","46","0","12","48","46","137","141","9","17","0","12","0","12","0","12","0","12","128","139","0","12","0","12","0","12"
"1500000US060014511021","Block Group 1, Census Tract 4511.02, Alameda County, California","1121","206","1064","205","943","197","13","17","0","12","50","45","0","12","21","33","37","55","0","12","37","55","57","34","45","27","0","12","0","12","0","12","0","12","4","10","8","15","0","12","8","15"
"1500000US060014511022","Block Group 2, Census Tract 4511.02, Alameda County, California","2882","259","2563","231","2147","221","0","12","25","38","240","93","0","12","0","12","151","96","0","12","151","96","319","114","233","92","0","12","18","27","24","38","0","12","31","47","13","20","0","12","13","20"
"1500000US060014512011","Block Group 1, Census Tract 4512.01, Alameda County, California","3396","526","3031","512","1990","472","65","91","0","12","817","361","0","12","0","12","159","126","0","12","159","126","365","191","277","171","0","12","3","6","0","12","0","12","19","31","66","108","0","12","66","108"
"1500000US060014512012","Block Group 2, Census Tract 4512.01, Alameda County, California","2531","358","2201","389","1783","360","0","12","0","12","187","122","0","12","0","12","231","161","0","12","231","161","330","212","141","129","0","12","20","33","0","12","0","12","43","50","126","142","63","100","63","100"
"1500000US060014512013","Block Group 3, Census Tract 4512.01, Alameda County, California","1768","464","904","309","659","297","32","54","29","43","147","165","0","12","0","12","37","43","0","12","37","43","864","486","661","468","0","12","24","35","0","12","0","12","179","199","0","12","0","12","0","12"
"1500000US060014512021","Block Group 1, Census Tract 4512.02, Alameda County, California","3216","454","2726","386","1679","307","0","12","0","12","723","196","7","11","0","12","317","166","78","80","239","133","490","235","281","183","0","12","0","12","0","12","0","12","137","79","72","60","46","45","26","39"
"1500000US060014512022","Block Group 2, Census Tract 4512.02, Alameda County, California","957","228","945","227","881","219","0","12","15","24","24","26","0","12","0","12","25","39","0","12","25","39","12","18","12","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014512023","Block Group 3, Census Tract 4512.02, Alameda County, California","1015","202","755","173","606","162","41","42","0","12","61","60","13","19","0","12","34","40","0","12","34","40","260","156","215","159","0","12","0","12","0","12","0","12","45","69","0","12","0","12","0","12"
"1500000US060014513001","Block Group 1, Census Tract 4513, Alameda County, California","3474","476","2692","513","2008","478","73","73","0","12","345","202","0","12","0","12","266","165","26","42","240","160","782","264","479","273","0","12","12","20","0","12","18","30","160","126","113","110","42","48","71","98"
"1500000US060014513002","Block Group 2, Census Tract 4513, Alameda County, California","1433","286","1181","263","984","248","0","12","0","12","137","109","0","12","0","12","60","85","0","12","60","85","252","154","205","148","0","12","0","12","0","12","0","12","26","63","21","36","21","36","0","12"
"1500000US060014513003","Block Group 3, Census Tract 4513, Alameda County, California","1996","352","1675","365","1385","343","22","35","0","12","140","114","0","12","0","12","128","88","0","12","128","88","321","177","128","104","0","12","0","12","22","38","0","12","91","119","80","86","16","26","64","86"
"1500000US060014514011","Block Group 1, Census Tract 4514.01, Alameda County, California","1686","450","1207","306","823","273","83","96","0","12","235","195","0","12","0","12","66","80","0","12","66","80","479","305","345","330","0","12","0","12","0","12","0","12","109","122","25","38","0","12","25","38"
"1500000US060014514012","Block Group 2, Census Tract 4514.01, Alameda County, California","2502","458","2211","449","1682","359","198","279","0","12","197","160","0","12","0","12","134","82","0","12","134","82","291","168","214","147","0","12","20","33","0","12","0","12","29","41","28","60","28","60","0","12"
"1500000US060014514013","Block Group 3, Census Tract 4514.01, Alameda County, California","2003","491","1512","428","1014","362","56","81","0","12","388","239","0","12","0","12","54","53","0","12","54","53","491","342","289","260","0","12","0","12","70","141","0","12","107","150","25","55","0","12","25","55"
"1500000US060014514031","Block Group 1, Census Tract 4514.03, Alameda County, California","928","179","533","138","421","146","1","2","0","12","86","54","0","12","0","12","25","20","0","12","25","20","395","126","285","110","0","12","0","12","0","12","0","12","76","53","34","48","6","9","28","46"
"1500000US060014514032","Block Group 2, Census Tract 4514.03, Alameda County, California","1380","183","1133","177","881","151","35","38","0","12","120","73","0","12","6","9","91","65","0","12","91","65","247","117","171","99","0","12","0","12","0","12","0","12","65","60","11","11","6","8","5","7"
"1500000US060014514041","Block Group 1, Census Tract 4514.04, Alameda County, California","1722","497","1403","483","1007","319","269","384","3","7","50","37","0","12","0","12","74","51","0","12","74","51","319","189","240","181","0","12","0","12","0","12","0","12","0","12","79","65","42","48","37","57"
"1500000US060014514042","Block Group 2, Census Tract 4514.04, Alameda County, California","1802","600","716","342","623","339","22","38","0","12","16","35","0","12","0","12","55","65","0","12","55","65","1086","481","598","461","0","12","36","45","0","12","0","12","307","208","145","129","57","95","88","83"
"1500000US060014514043","Block Group 3, Census Tract 4514.04, Alameda County, California","3570","688","1602","434","1156","316","29","45","0","12","372","317","0","12","0","12","45","48","0","12","45","48","1968","653","1372","651","0","12","0","12","52","85","0","12","264","207","280","280","215","264","65","102"
"1500000US060014515011","Block Group 1, Census Tract 4515.01, Alameda County, California","1818","302","1238","238","1099","250","2","4","5","7","91","87","0","12","0","12","41","48","0","12","41","48","580","263","381","168","0","12","0","12","0","12","0","12","160","225","39","38","25","38","14","21"
"1500000US060014515012","Block Group 2, Census Tract 4515.01, Alameda County, California","2875","437","2692","427","2066","393","40","59","0","12","298","129","51","58","12","17","225","215","13","21","212","213","183","92","76","67","0","12","0","12","12","19","0","12","73","72","22","35","0","12","22","35"
"1500000US060014515031","Block Group 1, Census Tract 4515.03, Alameda County, California","3615","400","3279","371","2331","358","83","69","5","9","661","278","0","12","0","12","199","120","0","12","199","120","336","190","264","182","0","12","0","12","0","12","0","12","72","78","0","12","0","12","0","12"
"1500000US060014515032","Block Group 2, Census Tract 4515.03, Alameda County, California","1112","302","947","229","769","228","0","12","0","12","77","93","13","22","0","12","88","110","0","12","88","110","165","172","104","106","0","12","0","12","0","12","0","12","0","12","61","100","0","12","61","100"
